Assessment_ID,Hours_Since_Disaster,Hub_ID,Resource,Predicted_Demand,Allocated,Unmet,Strategy
ASM002789,36,HUB008,Shelter,141534,26.104185212182088,141507.89581478783,Baseline
ASM002790,36,HUB008,Shelter,173170,30.855334338716037,173139.1446656613,Baseline
ASM002826,36,HUB008,Shelter,120673,20.60881364706905,120652.39118635294,Baseline
ASM002827,36,HUB008,Shelter,108484,17.991163931496974,108466.0088360685,Baseline
ASM002828,36,HUB008,Shelter,123318,19.919372213667817,123298.08062778633,Baseline
ASM002829,36,HUB008,Shelter,103597,16.239152413761918,103580.76084758624,Baseline
ASM002830,36,HUB008,Shelter,157405,24.060929105619582,157380.93907089438,Baseline
ASM002866,36,HUB008,Shelter,62363,9.173081816969223,62353.82691818303,Baseline
ASM002867,36,HUB008,Shelter,47695,6.91065332896282,47688.08934667104,Baseline
ASM002868,36,HUB008,Shelter,63727,9.127993165659344,63717.87200683434,Baseline
ASM002869,36,HUB008,Shelter,107216,15.122556821125334,107200.87744317888,Baseline
ASM002870,36,HUB008,Shelter,100566,13.81999632535969,100552.18000367464,Baseline
ASM002906,36,HUB008,Shelter,138202,18.534132458335414,138183.46586754167,Baseline
ASM002907,36,HUB008,Shelter,251035,32.55063009322005,251002.44936990677,Baseline
ASM002908,36,HUB008,Shelter,171663,20.919221639605283,171642.0807783604,Baseline
ASM002909,36,HUB008,Shelter,214963,25.117793663827804,214937.88220633616,Baseline
ASM002910,36,HUB008,Shelter,127140,14.090343439412512,127125.90965656059,Baseline
ASM002711,48,HUB008,Food,1110944,39.15986328897792,1110904.840136711,Baseline
ASM002712,48,HUB008,Food,1338394,45.266560726145435,1338348.733439274,Baseline
ASM002713,48,HUB008,Food,1248468,40.16483240577389,1248427.8351675943,Baseline
ASM002714,48,HUB008,Food,1050278,32.25091797128163,1050245.7490820286,Baseline
ASM002715,48,HUB008,Food,1266672,37.40644245722893,1266634.5935575427,Baseline
ASM002751,48,HUB008,Food,941276,26.513460837007948,941249.486539163,Baseline
ASM002752,48,HUB008,Food,979375,26.63996773991015,979348.3600322601,Baseline
ASM002753,48,HUB008,Food,734295,19.260404261367018,734275.7395957386,Baseline
ASM002754,48,HUB008,Food,857282,21.884374151515132,857260.1156258485,Baseline
ASM002755,48,HUB008,Food,856223,21.174223879325712,856201.8257761206,Baseline
ASM002791,48,HUB008,Food,999109,23.9365179853848,999085.0634820146,Baseline
ASM002792,48,HUB008,Food,1037428,23.94925900880373,1037404.0507409913,Baseline
ASM002793,48,HUB008,Food,974169,21.63836015602451,974147.361639844,Baseline
ASM002794,48,HUB008,Food,958087,20.52535148429515,958066.4746485157,Baseline
ASM002795,48,HUB008,Food,957915,19.80487766657435,957895.1951223335,Baseline
ASM002831,48,HUB008,Food,794177,15.846189751218677,794161.1538102488,Baseline
ASM002832,48,HUB008,Food,719688,13.944152811565667,719674.0558471885,Baseline
ASM002833,48,HUB008,Food,936417,17.667305808611648,936399.3326941914,Baseline
ASM002834,48,HUB008,Food,851155,15.510457055659959,851139.4895429444,Baseline
ASM002835,48,HUB008,Food,765509,13.51688293372788,765495.4831170663,Baseline
ASM002871,48,HUB008,Food,663640,11.391116896048471,663628.6088831039,Baseline
ASM002872,48,HUB008,Food,719874,12.057402534849988,719861.9425974651,Baseline
ASM002873,48,HUB008,Food,587375,9.579941795297053,587365.4200582047,Baseline
ASM002874,48,HUB008,Food,681264,10.87331672208163,681253.1266832779,Baseline
ASM002875,48,HUB008,Food,655195,10.197521757867301,655184.8024782421,Baseline
ASM002911,48,HUB008,Food,946314,14.376721197606248,946299.6232788024,Baseline
ASM002912,48,HUB008,Food,939167,13.775902089059343,939153.2240979109,Baseline
ASM002913,48,HUB008,Food,869176,12.312741778071075,869163.6872582219,Baseline
ASM002914,48,HUB008,Food,994995,13.648461357347566,994981.3515386427,Baseline
ASM002915,48,HUB008,Food,996166,13.16885804881933,996152.8311419511,Baseline
ASM002711,48,HUB008,Water,1877397,129.05735624109158,1877267.9426437588,Baseline
ASM002712,48,HUB008,Water,2787767,184.0598429641861,2787582.940157036,Baseline
ASM002713,48,HUB008,Water,3381415,210.14441785268608,3381204.8555821474,Baseline
ASM002714,48,HUB008,Water,1607171,92.76621562090851,1607078.2337843792,Baseline
ASM002715,48,HUB008,Water,3116918,173.81825927505875,3116744.181740725,Baseline
ASM002751,48,HUB008,Water,1278841,66.63347493579694,1278774.3665250642,Baseline
ASM002752,48,HUB008,Water,1453125,73.67481146583046,1453051.325188534,Baseline
ASM002753,48,HUB008,Water,1086541,53.40238595648285,1086487.5976140436,Baseline
ASM002754,48,HUB008,Water,1382833,66.40925653757157,1382766.5907434623,Baseline
ASM002755,48,HUB008,Water,1223212,57.03244110632447,1223154.9675588936,Baseline
ASM002791,48,HUB008,Water,1512352,68.69671224020877,1512283.30328776,Baseline
ASM002792,48,HUB008,Water,1924366,84.62719057517778,1924281.3728094248,Baseline
ASM002793,48,HUB008,Water,1581423,66.72654110641199,1581356.2734588936,Baseline
ASM002794,48,HUB008,Water,1453150,59.2716496097149,1453090.7283503902,Baseline
ASM002795,48,HUB008,Water,1789753,70.76653234559265,1789682.2334676543,Baseline
ASM002831,48,HUB008,Water,1523046,57.950579619673995,1522988.0494203803,Baseline
ASM002832,48,HUB008,Water,1097183,40.407497074485185,1097142.5925029255,Baseline
ASM002833,48,HUB008,Water,1794439,64.5589221752199,1794374.4410778247,Baseline
ASM002834,48,HUB008,Water,1425767,49.35617852977345,1425717.6438214702,Baseline
ASM002835,48,HUB008,Water,1237810,41.5626803980042,1237768.437319602,Baseline
ASM002871,48,HUB008,Water,1172326,38.33749170854638,1172287.6625082914,Baseline
ASM002872,48,HUB008,Water,1261425,40.2325119101163,1261384.7674880899,Baseline
ASM002873,48,HUB008,Water,1273081,39.525339404506255,1273041.4746605954,Baseline
ASM002874,48,HUB008,Water,1151632,34.79586148723962,1151597.2041385127,Baseline
ASM002875,48,HUB008,Water,1028759,30.32927306103343,1028728.670726939,Baseline
ASM002911,48,HUB008,Water,1622856,46.807273001767676,1622809.1927269981,Baseline
ASM002912,48,HUB008,Water,1628925,45.37620414322103,1628879.6237958567,Baseline
ASM002913,48,HUB008,Water,1281442,34.471664769466045,1281407.5283352304,Baseline
ASM002914,48,HUB008,Water,1360090,35.59972508762602,1360054.4002749124,Baseline
ASM002915,48,HUB008,Water,1157008,29.4164970637429,1156978.5835029362,Baseline
ASM002711,48,HUB008,Medical,36100,0.6381578626954091,36099.3618421373,Baseline
ASM002712,48,HUB008,Medical,60914,1.0251500433420255,60912.974849956656,Baseline
ASM002713,48,HUB008,Medical,46518,0.7195013245771673,46517.28049867542,Baseline
ASM002714,48,HUB008,Medical,33686,0.4888184054859047,33685.51118159451,Baseline
ASM002715,48,HUB008,Medical,23074,0.3198389229706005,23073.68016107703,Baseline
ASM002751,48,HUB008,Medical,26471,0.3556753029294152,26470.64432469707,Baseline
ASM002752,48,HUB008,Medical,24720,0.3204642026605401,24719.67953579734,Baseline
ASM002753,48,HUB008,Medical,10601,0.13291430354059186,10600.86708569646,Baseline
ASM002754,48,HUB008,Medical,13370,0.1652702426978288,13369.834729757302,Baseline
ASM002755,48,HUB008,Medical,23026,0.2795736254830317,23025.720426374515,Baseline
ASM002791,48,HUB008,Medical,22215,0.26147340898512117,22214.738526591016,Baseline
ASM002792,48,HUB008,Medical,22470,0.2566671883258871,22469.743332811675,Baseline
ASM002793,48,HUB008,Medical,14591,0.1616913312706284,14590.83830866873,Baseline
ASM002794,48,HUB008,Medical,31381,0.3410082506086686,31380.65899174939,Baseline
ASM002795,48,HUB008,Medical,35435,0.36900415423443744,35434.630995845764,Baseline
ASM002831,48,HUB008,Medical,20878,0.20717628734601884,20877.792823712654,Baseline
ASM002832,48,HUB008,Medical,17366,0.1675449656426762,17365.832455034357,Baseline
ASM002833,48,HUB008,Medical,36652,0.3454533583352029,36651.654546641665,Baseline
ASM002834,48,HUB008,Medical,18318,0.16424207853875333,18317.83575792146,Baseline
ASM002835,48,HUB008,Medical,26578,0.2325016620094707,26577.76749833799,Baseline
ASM002871,48,HUB008,Medical,23054,0.19455112214370707,23053.805448877858,Baseline
ASM002872,48,HUB008,Medical,28874,0.23620073620341794,28873.763799263797,Baseline
ASM002873,48,HUB008,Medical,11735,0.09231351769618415,11734.907686482304,Baseline
ASM002874,48,HUB008,Medical,22974,0.1779069335011263,22973.822093066497,Baseline
ASM002875,48,HUB008,Medical,21258,0.15959273969383753,21257.840407260304,Baseline
ASM002911,48,HUB008,Medical,21092,0.15387331077543742,21091.846126689226,Baseline
ASM002912,48,HUB008,Medical,20963,0.14864570153690038,20962.851354298462,Baseline
ASM002913,48,HUB008,Medical,14603,0.10066325756397763,14602.899336742435,Baseline
ASM002914,48,HUB008,Medical,15202,0.10275879184188143,15201.897241208158,Baseline
ASM002915,48,HUB008,Medical,28392,0.18804029772325292,28391.811959702278,Baseline
ASM002711,48,HUB008,Shelter,96031,10.815458563350663,96020.18454143665,Baseline
ASM002712,48,HUB008,Shelter,298028,32.75532478773434,297995.24467521225,Baseline
ASM002713,48,HUB008,Shelter,424048,43.11545010686707,424004.88454989315,Baseline
ASM002714,48,HUB008,Shelter,103171,9.372208898185251,103161.62779110181,Baseline
ASM002715,48,HUB008,Shelter,346841,30.69070708221528,346810.3092929178,Baseline
ASM002751,48,HUB008,Shelter,113630,9.178372467610108,113620.8216275324,Baseline
ASM002752,48,HUB008,Shelter,156605,12.288448600736926,156592.71155139926,Baseline
ASM002753,48,HUB008,Shelter,45833,3.4548851507375917,45829.545114849265,Baseline
ASM002754,48,HUB008,Shelter,88756,6.61335970673684,88749.38664029326,Baseline
ASM002755,48,HUB008,Shelter,54713,3.985833190715657,54709.014166809284,Baseline
ASM002791,48,HUB008,Shelter,123155,8.8484710608624,123146.15152893914,Baseline
ASM002792,48,HUB008,Shelter,207439,14.442886406835012,207424.55711359315,Baseline
ASM002793,48,HUB008,Shelter,126973,8.379637130988478,126964.62036286901,Baseline
ASM002794,48,HUB008,Shelter,96535,6.167594939626378,96528.83240506037,Baseline
ASM002795,48,HUB008,Shelter,114384,7.130685969815799,114376.86931403019,Baseline
ASM002831,48,HUB008,Shelter,128254,7.76552816628954,128246.23447183371,Baseline
ASM002832,48,HUB008,Shelter,67821,3.974084066242935,67817.02591593376,Baseline
ASM002833,48,HUB008,Shelter,151376,8.718958298558935,151367.28104170144,Baseline
ASM002834,48,HUB008,Shelter,72199,4.000334246388443,72194.99966575361,Baseline
ASM002835,48,HUB008,Shelter,125966,6.85278035595281,125959.14721964404,Baseline
ASM002871,48,HUB008,Shelter,103942,5.475644661121458,103936.52435533887,Baseline
ASM002872,48,HUB008,Shelter,60523,3.1050628135920473,60519.89493718641,Baseline
ASM002873,48,HUB008,Shelter,107084,5.41026761444726,107078.58973238555,Baseline
ASM002874,48,HUB008,Shelter,131856,6.48257544789312,131849.51742455212,Baseline
ASM002875,48,HUB008,Shelter,102187,4.857465625768784,102182.14253437423,Baseline
ASM002911,48,HUB008,Shelter,143168,6.6307464271725225,143161.36925357283,Baseline
ASM002912,48,HUB008,Shelter,179335,8.006988909031087,179326.99301109096,Baseline
ASM002913,48,HUB008,Shelter,58541,2.495963858667038,58538.504036141334,Baseline
ASM002914,48,HUB008,Shelter,93942,3.9464059999409073,93938.05359400006,Baseline
ASM002915,48,HUB008,Shelter,57172,2.34503999449111,57169.65496000551,Baseline
ASM002716,72,HUB008,Food,914899,12.361485644062627,914886.638514356,Baseline
ASM002717,72,HUB008,Food,978902,12.758374532409364,978889.2416254675,Baseline
ASM002718,72,HUB008,Food,1112875,13.955504591909786,1112861.0444954082,Baseline
ASM002719,72,HUB008,Food,979598,11.755620854823846,979586.2443791452,Baseline
ASM002720,72,HUB008,Food,916677,10.583879697492742,916666.4161203025,Baseline
ASM002756,72,HUB008,Food,959683,10.68769433680908,959672.3123056632,Baseline
ASM002757,72,HUB008,Food,1078525,11.565509217996073,1078513.434490782,Baseline
ASM002758,72,HUB008,Food,990604,10.179711490889193,990593.8202885091,Baseline
ASM002759,72,HUB008,Food,951389,9.402260189013296,951379.5977398109,Baseline
ASM002760,72,HUB008,Food,993547,9.457699088420087,993537.5423009116,Baseline
ASM002796,72,HUB008,Food,894426,8.187076487446243,894417.8129235125,Baseline
ASM002797,72,HUB008,Food,990996,8.757319507781219,990987.2426804922,Baseline
ASM002798,72,HUB008,Food,905902,7.698611684519317,905894.3013883155,Baseline
ASM002799,72,HUB008,Food,815710,6.689323333446686,815703.3106766666,Baseline
ASM002800,72,HUB008,Food,994770,7.900433917995278,994762.099566082,Baseline
ASM002836,72,HUB008,Food,614339,4.691398783725388,614334.3086012163,Baseline
ASM002837,72,HUB008,Food,683364,5.094549971113413,683358.9054500288,Baseline
ASM002838,72,HUB008,Food,662349,4.80741018237466,662344.1925898176,Baseline
ASM002839,72,HUB008,Food,855947,6.053465110755755,855940.9465348893,Baseline
ASM002840,72,HUB008,Food,586365,4.00967196367944,586360.9903280364,Baseline
ASM002876,72,HUB008,Food,653346,4.366408984856104,653341.6335910151,Baseline
ASM002877,72,HUB008,Food,608094,3.9613197043462525,608090.0386802957,Baseline
ASM002878,72,HUB008,Food,602319,3.831445124017537,602315.168554876,Baseline
ASM002879,72,HUB008,Food,636425,3.954116370592735,636421.0458836294,Baseline
ASM002880,72,HUB008,Food,610729,3.7010944101663132,610725.2989055899,Baseline
ASM002916,72,HUB008,Food,1029101,6.089213154627074,1029094.9107868454,Baseline
ASM002917,72,HUB008,Food,953186,5.415603580964083,953180.584396419,Baseline
ASM002918,72,HUB008,Food,903373,4.943424724421452,903368.0565752756,Baseline
ASM002919,72,HUB008,Food,936784,4.947200320015991,936779.05279968,Baseline
ASM002920,72,HUB008,Food,1048811,5.3381987775212245,1048805.6618012225,Baseline
ASM002716,72,HUB008,Water,1451765,40.24883360459474,1451724.7511663954,Baseline
ASM002717,72,HUB008,Water,1470685,39.37972448543902,1470645.6202755147,Baseline
ASM002718,72,HUB008,Water,1519576,39.27996743565207,1519536.7200325644,Baseline
ASM002719,72,HUB008,Water,1591035,39.65573083099416,1590995.344269169,Baseline
ASM002720,72,HUB008,Water,1442159,34.59859452076418,1442124.4014054793,Baseline
ASM002756,72,HUB008,Water,1522618,35.288564414285815,1522582.7114355857,Baseline
ASM002757,72,HUB008,Water,1566746,35.00957973825496,1566710.9904202616,Baseline
ASM002758,72,HUB008,Water,1555773,33.48201335738052,1555739.5179866427,Baseline
ASM002759,72,HUB008,Water,1566759,32.48336757129988,1566726.5166324286,Baseline
ASM002760,72,HUB008,Water,1505601,30.063922083807654,1505570.9360779163,Baseline
ASM002796,72,HUB008,Water,1603685,30.887340272052942,1603654.112659728,Baseline
ASM002797,72,HUB008,Water,1486629,27.551721037782475,1486601.4482789622,Baseline
ASM002798,72,HUB008,Water,2318642,41.46738083582269,2318600.5326191643,Baseline
ASM002799,72,HUB008,Water,1330974,22.504150240112043,1330951.4958497598,Baseline
ASM002800,72,HUB008,Water,1518393,24.868534627991906,1518368.131465372,Baseline
ASM002836,72,HUB008,Water,1239965,19.58238141198929,1239945.417618588,Baseline
ASM002837,72,HUB008,Water,980744,15.036415117672247,980728.9635848823,Baseline
ASM002838,72,HUB008,Water,1022190,15.30997727931482,1022174.6900227207,Baseline
ASM002839,72,HUB008,Water,1217547,17.79708620423045,1217529.2029137958,Baseline
ASM002840,72,HUB008,Water,1244746,17.67309169573183,1244728.3269083044,Baseline
ASM002876,72,HUB008,Water,1464542,20.184399436125805,1464521.8156005638,Baseline
ASM002877,72,HUB008,Water,985703,13.116586354937038,985689.8834136451,Baseline
ASM002878,72,HUB008,Water,974812,12.670623164567594,974799.3293768354,Baseline
ASM002879,72,HUB008,Water,989708,12.56899472737415,989695.4310052727,Baseline
ASM002880,72,HUB008,Water,1317186,16.33807956506439,1317169.661920435,Baseline
ASM002916,72,HUB008,Water,1335140,16.04719694696172,1335123.952803053,Baseline
ASM002917,72,HUB008,Water,1493303,17.383983092327128,1493285.6160169076,Baseline
ASM002918,72,HUB008,Water,1531614,17.20310074790935,1531596.796899252,Baseline
ASM002919,72,HUB008,Water,1483581,16.062699123295985,1483564.9373008767,Baseline
ASM002920,72,HUB008,Water,1741841,18.200144685232253,1741822.7998553147,Baseline
ASM002716,72,HUB008,Medical,10957,0.07921294108591515,10956.920787058914,Baseline
ASM002717,72,HUB008,Medical,22114,0.15723116704767837,22113.842768832954,Baseline
ASM002718,72,HUB008,Medical,42457,0.29180747250896305,42456.70819252749,Baseline
ASM002719,72,HUB008,Medical,22958,0.14769180409954596,22957.8523081959,Baseline
ASM002720,72,HUB008,Medical,24952,0.15496424472014794,24951.84503575528,Baseline
ASM002756,72,HUB008,Medical,25516,0.15250644964364946,25515.847493550355,Baseline
ASM002757,72,HUB008,Medical,34931,0.20074848454932417,34930.79925151545,Baseline
ASM002758,72,HUB008,Medical,30163,0.16421897882116598,30162.83578102118,Baseline
ASM002759,72,HUB008,Medical,24368,0.1266364703954168,24367.873363529605,Baseline
ASM002760,72,HUB008,Medical,17077,0.08548640517726251,17076.914513594824,Baseline
ASM002796,72,HUB008,Medical,21376,0.10425230431900351,21375.895747695682,Baseline
ASM002797,72,HUB008,Medical,23118,0.10911508020965265,23117.89088491979,Baseline
ASM002798,72,HUB008,Medical,21425,0.09760018243180013,21424.90239981757,Baseline
ASM002799,72,HUB008,Medical,24801,0.10933045045300853,24800.890669549546,Baseline
ASM002800,72,HUB008,Medical,26095,0.11073411229414067,26094.889265887705,Baseline
ASM002836,72,HUB008,Medical,8180,0.0333463783181506,8179.966653621682,Baseline
ASM002837,72,HUB008,Medical,18623,0.07498191067058761,18622.92501808933,Baseline
ASM002838,72,HUB008,Medical,13104,0.0512795705114345,13103.94872042949,Baseline
ASM002839,72,HUB008,Medical,15402,0.059081692207969674,15401.940918307791,Baseline
ASM002840,72,HUB008,Medical,7903,0.029611856019789162,7902.97038814398,Baseline
ASM002876,72,HUB008,Medical,13298,0.04923285662115675,13297.950767143378,Baseline
ASM002877,72,HUB008,Medical,22897,0.08307168466234367,22896.91692831534,Baseline
ASM002878,72,HUB008,Medical,14814,0.05189098765735155,14813.948109012343,Baseline
ASM002879,72,HUB008,Medical,11085,0.037961822384889654,11084.962038177615,Baseline
ASM002880,72,HUB008,Medical,23522,0.07920767093606627,23521.920792329063,Baseline
ASM002916,72,HUB008,Medical,46114,0.1497776288250743,46113.85022237118,Baseline
ASM002917,72,HUB008,Medical,31406,0.09491538577923134,31405.90508461422,Baseline
ASM002918,72,HUB008,Medical,11587,0.0333604375110992,11586.966639562488,Baseline
ASM002919,72,HUB008,Medical,27868,0.07883404585283389,27867.921165954147,Baseline
ASM002920,72,HUB008,Medical,25266,0.0684708628787,25265.93152913712,Baseline
ASM002716,72,HUB008,Shelter,80677,3.9292765575817024,80673.07072344242,Baseline
ASM002717,72,HUB008,Shelter,67795,3.2212321616040516,67791.77876783839,Baseline
ASM002718,72,HUB008,Shelter,64724,3.0121998680527975,64720.987800131945,Baseline
ASM002719,72,HUB008,Shelter,159420,7.273900102509325,159412.7260998975,Baseline
ASM002720,72,HUB008,Shelter,94772,4.115499533800466,94767.8845004662,Baseline
ASM002756,72,HUB008,Shelter,165139,6.965463182840692,165132.03453681717,Baseline
ASM002757,72,HUB008,Shelter,148685,5.957921171307333,148679.0420788287,Baseline
ASM002758,72,HUB008,Shelter,84573,3.2363666391965227,84569.76363336081,Baseline
ASM002759,72,HUB008,Shelter,135290,5.044612627820621,135284.95538737217,Baseline
ASM002760,72,HUB008,Shelter,168381,6.0213485928104555,168374.9786514072,Baseline
ASM002796,72,HUB008,Shelter,112833,3.8292627790865312,112829.17073722092,Baseline
ASM002797,72,HUB008,Shelter,123376,4.0440450817384255,123371.95595491826,Baseline
ASM002798,72,HUB008,Shelter,269548,8.505310445519928,269539.4946895545,Baseline
ASM002799,72,HUB008,Shelter,112178,3.250827144412866,112174.74917285559,Baseline
ASM002800,72,HUB008,Shelter,110344,3.0890883265185116,110340.91091167348,Baseline
ASM002836,72,HUB008,Shelter,43898,1.1878764735697742,43896.81212352643,Baseline
ASM002837,72,HUB008,Shelter,41060,1.0963151428801579,41058.90368485712,Baseline
ASM002838,72,HUB008,Shelter,44869,1.1831253489304794,44867.81687465107,Baseline
ASM002839,72,HUB008,Shelter,89410,2.3255784060663993,89407.67442159394,Baseline
ASM002840,72,HUB008,Shelter,54378,1.3761036113827123,54376.62389638862,Baseline
ASM002876,72,HUB008,Shelter,144672,3.6008387234580765,144668.39916127655,Baseline
ASM002877,72,HUB008,Shelter,104942,2.497577777077595,104939.50242222293,Baseline
ASM002878,72,HUB008,Shelter,90418,2.083548735899461,90415.9164512641,Baseline
ASM002879,72,HUB008,Shelter,96425,2.161151411196838,96422.8388485888,Baseline
ASM002880,72,HUB008,Shelter,75402,1.640636809099158,75400.3593631909,Baseline
ASM002916,72,HUB008,Shelter,65054,1.3831694713132177,65052.616830528685,Baseline
ASM002917,72,HUB008,Shelter,122873,2.561059613467147,122870.43894038654,Baseline
ASM002918,72,HUB008,Shelter,148053,2.971104194485536,148050.0288958055,Baseline
ASM002919,72,HUB008,Shelter,110649,2.120965215376101,110646.87903478462,Baseline
ASM002920,72,HUB008,Shelter,173468,3.2137262550907173,173464.78627374492,Baseline
ASM002921,0,HUB001,Food,269959,21162.076835767883,248796.9231642321,Baseline
ASM002922,0,HUB001,Food,349077,26839.736451071592,322237.26354892843,Baseline
ASM002923,0,HUB001,Food,370290,27765.248484508895,342524.7515154911,Baseline
ASM002924,0,HUB001,Food,498803,36418.33493284032,462384.6650671597,Baseline
ASM002925,0,HUB001,Food,372223,26214.257544031654,346008.74245596834,Baseline
ASM002961,0,HUB001,Food,189695,13006.501110376663,176688.49888962333,Baseline
ASM002962,0,HUB001,Food,165939,11224.451929778254,154714.54807022173,Baseline
ASM002963,0,HUB001,Food,135080,9029.455296464768,126050.54470353523,Baseline
ASM002964,0,HUB001,Food,141157,9345.19536376405,131811.80463623596,Baseline
ASM002965,0,HUB001,Food,166187,10892.041123944591,155294.9588760554,Baseline
ASM003001,0,HUB001,Food,141648,9174.211727230038,132473.78827276995,Baseline
ASM003002,0,HUB001,Food,124721,7996.664300766004,116724.335699234,Baseline
ASM003003,0,HUB001,Food,147918,9400.005460029774,138517.99453997024,Baseline
ASM003004,0,HUB001,Food,190604,11985.461214893432,178618.53878510656,Baseline
ASM003005,0,HUB001,Food,199804,12393.974225944123,187410.0257740559,Baseline
ASM003041,0,HUB001,Food,134722,8238.364163307207,126483.63583669279,Baseline
ASM003042,0,HUB001,Food,181614,10999.6380862425,170614.36191375752,Baseline
ASM003043,0,HUB001,Food,123911,7408.042605281951,116502.95739471805,Baseline
ASM003044,0,HUB001,Food,174507,10341.164711919253,164165.83528808074,Baseline
ASM003045,0,HUB001,Food,203266,11896.187233105074,191369.81276689493,Baseline
ASM003081,0,HUB001,Food,287317,16572.657155276356,270744.34284472367,Baseline
ASM003082,0,HUB001,Food,230111,13002.258697154735,217108.74130284527,Baseline
ASM003083,0,HUB001,Food,236485,13144.142205816323,223340.85779418368,Baseline
ASM003084,0,HUB001,Food,222347,12150.868900299358,210196.13109970064,Baseline
ASM003085,0,HUB001,Food,164849,8866.513333991692,155982.4866660083,Baseline
ASM003121,0,HUB001,Food,292893,15569.095216677028,277323.904783323,Baseline
ASM003122,0,HUB001,Food,250957,13062.574392533917,237894.42560746608,Baseline
ASM003123,0,HUB001,Food,221345,11315.990421904431,210029.00957809557,Baseline
ASM003124,0,HUB001,Food,366820,18458.556725606526,348361.44327439344,Baseline
ASM003125,0,HUB001,Food,243820,11949.65484272452,231870.34515727547,Baseline
ASM003161,0,HUB001,Food,123931,5968.749375040454,117962.25062495955,Baseline
ASM003162,0,HUB001,Food,133607,6378.153593588585,127228.84640641141,Baseline
ASM003163,0,HUB001,Food,148795,7035.83121489542,141759.1687851046,Baseline
ASM003164,0,HUB001,Food,144718,6770.768454326071,137947.23154567392,Baseline
ASM003165,0,HUB001,Food,108028,5002.269618881823,103025.73038111818,Baseline
ASM003201,0,HUB001,Food,100589,4622.085481812988,95966.91451818701,Baseline
ASM003202,0,HUB001,Food,119060,5431.7670190459985,113628.232980954,Baseline
ASM003203,0,HUB001,Food,93243,4217.988017919984,89025.01198208002,Baseline
ASM003204,0,HUB001,Food,134870,6060.664956266989,128809.33504373301,Baseline
ASM003205,0,HUB001,Food,95781,4262.911212305644,91518.08878769436,Baseline
ASM003241,0,HUB001,Food,178672,7898.060578758125,170773.93942124187,Baseline
ASM003242,0,HUB001,Food,322506,14075.316613377427,308430.6833866226,Baseline
ASM003243,0,HUB001,Food,176365,7520.9814571583665,168844.01854284163,Baseline
ASM003244,0,HUB001,Food,207531,8739.237408307048,198791.76259169294,Baseline
ASM003245,0,HUB001,Food,240863,9993.43955139287,230869.56044860714,Baseline
ASM003281,0,HUB001,Food,190986,7788.548795044987,183197.45120495502,Baseline
ASM003282,0,HUB001,Food,231130,9297.861287333559,221832.13871266643,Baseline
ASM003283,0,HUB001,Food,215721,8535.607912003701,207185.3920879963,Baseline
ASM003284,0,HUB001,Food,287185,11189.270697599277,275995.7293024007,Baseline
ASM003285,0,HUB001,Food,167861,6406.850475110646,161454.14952488936,Baseline
ASM003321,0,HUB001,Food,150314,5668.760047881339,144645.23995211866,Baseline
ASM003322,0,HUB001,Food,152333,5683.60176299651,146649.39823700348,Baseline
ASM003323,0,HUB001,Food,180195,6650.441290320376,173544.55870967964,Baseline
ASM003324,0,HUB001,Food,182841,6661.778198092412,176179.22180190758,Baseline
ASM003325,0,HUB001,Food,225806,8120.415889141749,217685.58411085824,Baseline
ASM003361,0,HUB001,Food,198345,7018.530354552961,191326.46964544704,Baseline
ASM003362,0,HUB001,Food,210616,7347.81078962516,203268.18921037484,Baseline
ASM003363,0,HUB001,Food,167476,5755.419473042169,161720.58052695784,Baseline
ASM003364,0,HUB001,Food,232598,7898.347740037007,224699.65225996298,Baseline
ASM003365,0,HUB001,Food,191689,6401.720961079362,185287.27903892065,Baseline
ASM003401,0,HUB001,Food,150078,4943.8620236227225,145134.13797637727,Baseline
ASM003402,0,HUB001,Food,161429,5261.132285966562,156167.86771403343,Baseline
ASM003403,0,HUB001,Food,146325,4714.229247699834,141610.77075230016,Baseline
ASM003404,0,HUB001,Food,193575,6171.727228801805,187403.2727711982,Baseline
ASM003405,0,HUB001,Food,147678,4643.699058247616,143034.3009417524,Baseline
ASM003441,0,HUB001,Food,218065,6785.117435209814,211279.8825647902,Baseline
ASM003442,0,HUB001,Food,232542,7123.565268669778,225418.43473133023,Baseline
ASM003443,0,HUB001,Food,262524,7909.263542156482,254614.7364578435,Baseline
ASM003444,0,HUB001,Food,233450,6902.256280172451,226547.74371982756,Baseline
ASM003445,0,HUB001,Food,229617,6676.4224115741845,222940.5775884258,Baseline
ASM002921,0,HUB001,Water,560275,79081.05900443521,481193.9409955648,Baseline
ASM002922,0,HUB001,Water,745021,103154.75333890926,641866.2466610908,Baseline
ASM002923,0,HUB001,Water,659897,89054.79237648826,570842.2076235118,Baseline
ASM002924,0,HUB001,Water,1086594,143349.50149684472,943244.4985031553,Baseline
ASM002925,0,HUB001,Water,559916,71139.01306364973,488776.98693635024,Baseline
ASM002961,0,HUB001,Water,426837,53198.80995184566,373638.1900481543,Baseline
ASM002962,0,HUB001,Water,314220,38594.6045162002,275625.3954837998,Baseline
ASM002963,0,HUB001,Water,304494,37000.54081474931,267493.4591852507,Baseline
ASM002964,0,HUB001,Water,327912,39433.77050647233,288478.2294935277,Baseline
ASM002965,0,HUB001,Water,321995,38290.61432217893,283704.38567782106,Baseline
ASM003001,0,HUB001,Water,327049,38465.95906139593,288583.04093860404,Baseline
