Inventory_ID,Hub_ID,Event_ID,Food_Available_packets,Water_Available_Liters,Medical_Kits_Available,Shelter_Capacity_Available,Vehicles_Available,Vehicle_Capacity,Rescue_Personnel_Available,Distribution_Personnel_Available,Medical_Personnel_Available,Hours_Since_Disaster
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,6
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,12
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,24
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,36
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,48
INV00090,HUB010,EVT009,46697,162843,560,20572,8,622,122,128,35,72
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,0
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,3
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,6
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,12
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,24
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,36
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,48
INV00091,HUB001,EVT010,360713,1237246,4521,149188,14,654,825,979,250,72
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,0
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,3
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,6
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,12
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,24
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,36
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,48
INV00092,HUB002,EVT010,465129,1595394,5830,192374,15,679,1063,1262,323,72
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,0
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,3
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,6
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,12
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,24
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,36
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,48
INV00093,HUB003,EVT010,386560,1325900,4845,159878,13,675,884,1049,268,72
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,0
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,3
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,6
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,12
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,24
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,36
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,48
INV00094,HUB004,EVT010,348973,1196979,4374,144333,10,655,798,947,242,72
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,0
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,3
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,6
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,12
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,24
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,36
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,48
INV00095,HUB005,EVT010,381970,1310156,4787,157980,13,722,873,1037,265,72
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,0
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,3
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,6
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,12
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,24
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,36
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,48
INV00096,HUB006,EVT010,419573,1439136,5259,173532,12,694,959,1139,291,72
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,0
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,3
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,6
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,12
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,24
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,36
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,48
INV00097,HUB007,EVT010,242086,830356,3034,100125,9,674,553,657,168,72
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,0
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,3
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,6
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,12
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,24
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,36
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,48
INV00098,HUB008,EVT010,337430,1157386,4229,139559,12,657,771,916,234,72
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,0
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,3
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,6
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,12
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,24
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,36
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,48
INV00099,HUB009,EVT010,223500,766604,2801,92438,9,682,511,607,155,72
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,0
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,3
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,6
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,12
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,24
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,36
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,48
INV00100,HUB010,EVT010,107612,369109,1349,44508,7,657,246,292,75,72
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,0
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,3
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,6
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,12
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,24
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,36
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,48
INV00101,HUB001,EVT011,299979,1012523,3861,135945,12,704,927,837,477,72
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,0
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,3
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,6
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,12
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,24
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,36
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,48
INV00102,HUB002,EVT011,393888,1329495,5070,178503,13,757,1217,1099,626,72
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,0
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,3
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,6
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,12
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,24
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,36
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,48
INV00103,HUB003,EVT011,341700,1153347,4398,154853,12,742,1056,953,543,72
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,0
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,3
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,6
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,12
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,24
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,36
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,48
INV00104,HUB004,EVT011,406947,1373574,5238,184421,10,764,1257,1135,647,72
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,0
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,3
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,6
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,12
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,24
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,36
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,48
INV00105,HUB005,EVT011,449317,1516585,5784,203622,12,729,1388,1253,714,72
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,0
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,3
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,6
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,12
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,24
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,36
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,48
INV00106,HUB006,EVT011,398696,1345723,5132,180682,10,713,1232,1112,633,72
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,0
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,3
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,6
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,12
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,24
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,36
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,48
INV00107,HUB007,EVT011,282919,954941,3642,128214,10,704,874,789,450,72
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,0
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,3
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,6
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,12
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,24
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,36
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,48
INV00108,HUB008,EVT011,420203,1418318,5409,190429,13,718,1298,1172,668,72
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,0
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,3
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,6
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,12
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,24
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,36
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,48
INV00109,HUB009,EVT011,374622,1264466,4822,169772,12,624,1158,1045,595,72
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,0
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,3
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,6
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,12
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,24
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,36
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,48
INV00110,HUB010,EVT011,276867,934513,3564,125471,11,762,856,772,440,72
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,0
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,3
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,6
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,12
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,24
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,36
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,48
INV00111,HUB001,EVT012,97007,311091,1113,39865,13,653,228,254,104,72
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,0
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,3
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,6
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,12
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,24
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,36
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,48
INV00112,HUB002,EVT012,139095,446062,1596,57161,12,696,327,365,149,72
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,0
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,3
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,6
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,12
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,24
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,36
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,48
INV00113,HUB003,EVT012,76203,244375,874,31315,12,620,179,200,82,72
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,0
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,3
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,6
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,12
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,24
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,36
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,48
INV00114,HUB004,EVT012,147467,472911,1692,60601,11,723,347,387,158,72
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,0
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,3
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,6
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,12
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,24
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,36
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,48
INV00115,HUB005,EVT012,105722,339037,1213,43446,12,764,249,277,113,72
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,0
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,3
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,6
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,12
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,24
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,36
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,48
INV00116,HUB006,EVT012,148046,474767,1699,60839,14,731,349,388,159,72
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,0
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,3
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,6
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,12
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,24
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,36
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,48
INV00117,HUB007,EVT012,81882,262585,940,33649,11,741,193,215,88,72
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,0
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,3
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,6
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,12
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,24
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,36
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,48
INV00118,HUB008,EVT012,115307,369778,1323,47385,12,738,271,302,124,72
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,0
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,3
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,6
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,12
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,24
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,36
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,48
INV00119,HUB009,EVT012,45073,144544,517,18523,9,681,106,118,48,72
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,0
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,3
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,6
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,12
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,24
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,36
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,48
INV00120,HUB010,EVT012,70047,224634,804,28786,10,629,165,184,75,72
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,0
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,3
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,6
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,12
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,24
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,36
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,48
INV00121,HUB001,EVT013,77490,261590,1081,36421,11,742,255,219,84,72
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,0
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,3
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,6
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,12
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,24
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,36
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,48
INV00122,HUB002,EVT013,118598,400360,1655,55742,9,710,390,336,129,72
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,0
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,3
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,6
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,12
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,24
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,36
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,48
INV00123,HUB003,EVT013,128908,435164,1799,60587,11,772,424,365,141,72
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,0
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,3
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,6
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,12
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,24
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,36
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,48
INV00124,HUB004,EVT013,84710,285962,1182,39814,10,601,278,240,92,72
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,0
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,3
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,6
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,12
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,24
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,36
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,48
INV00125,HUB005,EVT013,149996,506354,2093,70499,11,654,493,425,164,72
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,0
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,3
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,6
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,12
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,24
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,36
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,48
INV00126,HUB006,EVT013,187733,633746,2620,88236,11,659,617,532,205,72
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,0
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,3
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,6
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,12
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,24
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,36
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,48
INV00127,HUB007,EVT013,182321,615476,2544,85692,14,665,599,516,199,72
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,0
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,3
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,6
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,12
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,24
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,36
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,48
INV00128,HUB008,EVT013,203358,686492,2838,95580,10,738,668,576,222,72
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,0
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,3
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,6
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,12
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,24
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,36
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,48
INV00129,HUB009,EVT013,116574,393528,1627,54791,13,616,383,330,127,72
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,0
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,3
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,6
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,12
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,24
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,36
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,48
INV00130,HUB010,EVT013,113952,384678,1590,53558,10,640,374,323,124,72
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,0
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,3
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,6
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,12
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,24
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,36
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,48
INV00131,HUB001,EVT014,111873,420687,1151,38264,12,728,156,300,13,72
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,0
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,3
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,6
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,12
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,24
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,36
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,48
INV00132,HUB002,EVT014,80820,303916,832,27643,9,641,113,217,10,72
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,0
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,3
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,6
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,12
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,24
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,36
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,48
