Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM002715,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+48h,48,SIM005,8.7139,77.7567,HUB009,0.0,500000,291213,58.24,26,5710,94408,87.36,85.66,55.96,65.02,483.0,14.45,26.11,2.28,6.05,0.0,0.0,0.0,0.0,0.0,11081,55.96,11.71,1642.63,422099,1393524,5184,180088,73.14,High,1386,961,234,2581
ASM002716,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+72h,72,SIM001,8.7139,77.7567,HUB009,0.0,500000,233730,46.75,58,3465,48507,84.57,72.47,63.57,60.99,315.45,30.19,25.81,2.99,5.58,0.0,0.0,0.0,0.0,0.0,8534,63.57,10.0,1264.17,336168,1112106,4048,142908,65.03,High,1067,761,144,1972
ASM002717,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+72h,72,SIM002,8.7139,77.7567,HUB009,0.0,500000,241643,48.33,20,5327,39612,78.73,62.91,67.67,60.04,295.84,20.71,30.86,2.35,6.03,0.0,0.0,0.0,0.0,0.0,8047,67.67,10.0,1283.11,341906,1211129,4157,144219,63.04,High,1006,792,219,2017
ASM002718,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+72h,72,SIM003,8.7139,77.7567,HUB009,0.0,500000,259683,51.94,59,9739,34949,79.56,52.58,80.09,71.17,381.16,37.22,26.89,2.78,7.16,0.0,0.0,0.0,0.0,0.0,8766,80.09,10.0,1366.37,368292,1245694,4815,155523,63.41,High,1096,859,396,2351
ASM002719,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+72h,72,SIM004,8.7139,77.7567,HUB009,0.0,500000,257669,51.53,76,6497,77352,81.46,79.21,62.44,65.63,250.37,8.51,29.47,2.27,6.74,0.0,0.0,0.0,0.0,0.0,8967,62.44,10.0,1444.71,367391,1274641,4606,155539,68.88,High,1121,853,266,2240
ASM002720,EVT013,LOC026,Tirunelveli,Tirunelveli Response Zone,T+72h,72,SIM005,8.7139,77.7567,HUB009,0.0,500000,234209,46.84,55,6575,54696,75.07,73.93,64.96,65.33,391.44,33.46,25.44,2.36,6.34,0.0,0.0,0.0,0.0,0.0,7328,64.96,10.0,1264.35,327961,1100700,4178,137641,64.78,High,916,758,269,1943
ASM002721,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+0h,0,SIM001,8.7642,78.1348,HUB009,41.93,450000,177281,39.4,45,4841,43578,56.83,58.19,60.53,50.11,347.57,19.35,24.3,2.11,5.69,0.0,0.0,0.0,0.0,0.0,3768,60.53,96.92,1018.46,235305,809097,2839,96098,52.62,Moderate,471,540,198,1209
ASM002722,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+0h,0,SIM002,8.7642,78.1348,HUB009,41.93,450000,178172,39.59,20,4109,51401,55.39,61.07,54.98,47.42,324.88,9.69,29.52,2.06,5.66,0.0,0.0,0.0,0.0,0.0,3646,54.98,105.4,1051.58,235464,863225,2796,95940,52.69,Moderate,456,548,169,1173
ASM002723,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+0h,0,SIM003,8.7642,78.1348,HUB009,41.93,450000,181726,40.38,21,4197,22019,55.73,43.09,75.27,40.57,465.33,22.14,29.64,1.79,5.75,0.0,0.0,0.0,0.0,0.0,3753,75.27,93.38,989.74,240412,881983,2702,98011,47.09,Moderate,470,552,172,1194
ASM002724,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+0h,0,SIM004,8.7642,78.1348,HUB009,41.93,450000,195725,43.49,37,4036,27070,61.52,39.88,68.63,51.08,252.96,24.01,24.61,1.92,5.26,0.0,0.0,0.0,0.0,0.0,4665,68.63,91.47,1070.42,263459,900232,3157,108391,51.04,Moderate,584,602,166,1352
ASM002725,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+0h,0,SIM005,8.7642,78.1348,HUB009,41.93,450000,193306,42.96,41,2739,27562,57.73,51.21,56.68,41.95,235.51,24.34,27.91,2.2,5.62,0.0,0.0,0.0,0.0,0.0,4205,56.68,103.23,1062.47,257276,921297,2906,105222,49.65,Moderate,526,587,114,1227
ASM002726,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+3h,3,SIM001,8.7642,78.1348,HUB009,41.93,450000,162019,36.0,34,2410,34227,58.84,54.0,68.92,49.93,303.24,37.38,25.69,2.46,4.61,0.0,0.0,0.0,0.0,0.0,3623,68.92,92.8,934.13,216355,753096,2591,88641,49.54,Moderate,453,497,101,1051
ASM002727,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+3h,3,SIM002,8.7642,78.1348,HUB009,41.93,450000,160814,35.74,11,3994,31751,55.81,55.16,58.6,50.1,344.7,12.21,28.64,1.97,4.86,0.0,0.0,0.0,0.0,0.0,3328,58.6,99.04,931.21,212796,771642,2575,86763,51.05,Moderate,416,496,164,1076
ASM002728,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+3h,3,SIM003,8.7642,78.1348,HUB009,41.93,450000,180119,40.03,39,3700,35425,61.74,58.49,64.47,52.3,305.64,43.74,25.52,2.03,4.63,0.0,0.0,0.0,0.0,0.0,4315,64.47,96.99,1027.2,242614,837661,2932,99849,54.14,Moderate,540,557,153,1250
ASM002729,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+3h,3,SIM004,8.7642,78.1348,HUB009,41.93,450000,163231,36.27,37,5236,32421,56.73,52.3,59.59,47.21,321.75,23.72,25.77,1.56,5.78,0.0,0.0,0.0,0.0,0.0,3461,59.59,104.22,941.72,216593,758129,2557,88442,50.33,Moderate,433,497,214,1144
ASM002730,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+3h,3,SIM005,8.7642,78.1348,HUB009,41.93,450000,170330,37.85,12,5770,45975,54.82,69.74,55.74,51.07,294.68,30.35,28.8,2.08,6.69,0.0,0.0,0.0,0.0,0.0,3432,55.74,104.36,1006.7,224712,818105,2747,91475,54.28,Moderate,429,526,236,1191
ASM002731,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+6h,6,SIM001,8.7642,78.1348,HUB009,41.93,450000,177914,39.54,21,3065,22914,60.87,47.4,64.05,47.0,217.77,23.87,27.55,1.86,5.9,0.0,0.0,0.0,0.0,0.0,4177,64.05,96.25,988.54,239022,846596,2782,98239,50.02,Moderate,523,548,127,1198
ASM002732,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+6h,6,SIM002,8.7642,78.1348,HUB009,41.93,450000,178095,39.58,16,5845,28030,62.25,47.52,68.58,60.4,358.84,29.67,26.66,2.11,7.36,0.0,0.0,0.0,0.0,0.0,4316,68.58,94.88,1012.99,240247,839773,3072,98952,53.55,Moderate,540,562,239,1341
ASM002733,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+6h,6,SIM003,8.7642,78.1348,HUB009,41.93,450000,182890,40.64,30,5306,51267,59.13,69.36,56.61,52.1,341.99,26.68,27.33,1.47,6.95,0.0,0.0,0.0,0.0,0.0,4119,56.61,107.14,1080.51,244436,866841,2972,100192,56.21,Moderate,515,567,217,1299
ASM002734,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+6h,6,SIM004,8.7642,78.1348,HUB009,41.93,450000,179015,39.78,11,3735,22861,59.28,52.06,62.54,48.9,258.98,30.95,27.63,1.52,5.41,0.0,0.0,0.0,0.0,0.0,4046,62.54,97.81,994.6,239362,851482,2841,98135,51.69,Moderate,506,552,154,1212
ASM002735,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+6h,6,SIM005,8.7642,78.1348,HUB009,41.93,450000,199909,44.42,21,6701,35398,62.3,52.13,62.57,60.38,329.14,38.49,24.55,2.95,5.4,0.0,0.0,0.0,0.0,0.0,4851,62.57,97.22,1123.68,269716,919444,3447,111098,55.98,Moderate,607,626,274,1507
ASM002736,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+12h,12,SIM001,8.7642,78.1348,HUB009,41.93,450000,244114,54.25,65,8835,45850,80.51,62.13,56.12,72.24,453.48,30.58,29.71,2.28,8.37,0.0,0.0,0.0,0.0,0.0,8368,56.12,106.84,1422.64,347138,1209831,4557,146779,67.82,High,1046,817,360,2223
ASM002737,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+12h,12,SIM002,8.7642,78.1348,HUB009,41.93,450000,250644,55.7,32,4139,69479,82.82,74.06,54.56,62.54,320.53,11.59,27.93,2.62,7.59,0.0,0.0,0.0,0.0,0.0,8910,54.56,109.35,1489.14,358740,1220006,4387,152153,68.16,High,1114,823,171,2108
ASM002738,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+12h,12,SIM003,8.7642,78.1348,HUB009,41.93,450000,230114,51.14,37,8601,50051,78.68,66.37,61.58,68.43,424.54,26.56,26.43,1.76,7.19,0.0,0.0,0.0,0.0,0.0,7657,61.58,96.24,1336.44,325546,1097320,4191,137308,66.26,High,958,755,350,2063
ASM002739,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+12h,12,SIM004,8.7642,78.1348,HUB009,41.93,450000,248546,55.23,52,5677,91040,90.9,85.78,48.22,73.45,214.03,37.82,26.78,2.85,7.72,0.0,0.0,0.0,0.0,0.0,9941,48.22,106.47,1550.31,363772,1202072,4676,155901,75.99,Critical,1243,838,234,2315
ASM002740,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+12h,12,SIM005,8.7642,78.1348,HUB009,41.93,450000,248704,55.27,27,7386,59109,86.93,69.27,55.0,74.74,421.69,30.55,30.33,3.05,5.24,0.0,0.0,0.0,0.0,0.0,9404,55.0,104.02,1487.73,360058,1247405,4718,153534,71.68,High,1176,846,302,2324
ASM002741,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+24h,24,SIM001,8.7642,78.1348,HUB009,41.93,450000,231437,51.43,58,7635,61616,92.21,66.67,59.77,71.58,412.12,32.31,24.54,1.91,6.88,0.0,0.0,0.0,0.0,0.0,9423,59.77,103.56,1400.19,339943,1092056,4302,145926,70.86,High,1178,774,312,2264
ASM002742,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+24h,24,SIM002,8.7642,78.1348,HUB009,41.93,450000,230873,51.31,24,9296,32249,85.47,63.78,61.78,77.72,433.18,18.51,29.09,2.75,6.95,0.0,0.0,0.0,0.0,0.0,8545,61.78,100.34,1341.91,332894,1140886,4462,141683,69.39,High,1069,785,379,2233
ASM002743,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+24h,24,SIM003,8.7642,78.1348,HUB009,41.93,450000,220796,49.07,53,5423,42864,83.54,73.35,54.78,67.95,297.84,22.44,26.76,2.32,7.12,0.0,0.0,0.0,0.0,0.0,7937,54.78,105.72,1297.38,316656,1061097,4008,134431,68.77,High,993,730,223,1946
ASM002744,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+24h,24,SIM004,8.7642,78.1348,HUB009,41.93,450000,254837,56.63,26,6451,42457,90.81,79.64,63.56,71.07,399.3,28.33,28.85,2.62,8.93,0.0,0.0,0.0,0.0,0.0,10180,63.56,102.09,1481.16,372890,1261383,4722,159791,73.7,High,1273,862,264,2399
ASM002745,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+24h,24,SIM005,8.7642,78.1348,HUB009,41.93,450000,220968,49.1,52,5873,52283,85.34,65.17,61.45,62.16,278.06,39.11,30.16,2.52,5.74,0.0,0.0,0.0,0.0,0.0,8162,61.45,97.83,1313.27,318496,1104916,3858,135532,66.3,High,1021,733,241,1995
ASM002746,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+36h,36,SIM001,8.7642,78.1348,HUB009,41.93,450000,237672,52.82,37,3822,48972,86.51,65.87,45.7,63.34,315.0,19.5,30.41,1.81,6.78,0.0,0.0,0.0,0.0,0.0,8931,45.7,113.98,1407.0,343679,1192821,4183,146468,67.71,High,1117,792,159,2068
ASM002747,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+36h,36,SIM002,8.7642,78.1348,HUB009,41.93,450000,233631,51.92,49,3526,51147,90.42,67.66,52.37,64.01,393.61,22.23,27.37,2.46,5.97,0.0,0.0,0.0,0.0,0.0,9283,52.37,104.11,1383.37,341497,1137116,4131,146266,68.4,High,1161,776,147,2084
ASM002748,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+36h,36,SIM003,8.7642,78.1348,HUB009,41.93,450000,262091,58.24,54,7264,40161,95.46,64.99,63.02,69.06,405.17,19.33,30.48,2.03,6.27,0.0,0.0,0.0,0.0,0.0,11139,63.02,100.92,1522.78,388375,1325649,4793,167383,72.42,High,1393,894,297,2584
ASM002749,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+36h,36,SIM004,8.7642,78.1348,HUB009,41.93,450000,233488,51.89,53,8051,30142,87.44,63.9,60.54,73.21,468.42,7.69,26.5,2.61,7.23,0.0,0.0,0.0,0.0,0.0,8894,60.54,103.98,1345.07,338500,1122498,4386,144435,69.38,High,1112,783,329,2224
ASM002750,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+36h,36,SIM005,8.7642,78.1348,HUB009,41.93,450000,226630,50.36,53,9194,48269,85.03,65.19,61.99,75.65,430.45,26.03,26.46,3.21,6.76,0.0,0.0,0.0,0.0,0.0,8332,61.99,99.9,1342.72,326371,1086724,4324,138826,68.9,High,1042,760,375,2177
ASM002751,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+48h,48,SIM001,8.7642,78.1348,HUB009,41.93,450000,202925,45.09,17,5269,67762,76.75,74.33,53.49,66.62,382.89,36.82,27.47,1.91,5.6,0.0,0.0,0.0,0.0,0.0,6537,53.49,106.8,1251.49,285515,977692,3652,120106,65.94,High,818,664,217,1699
ASM002752,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+48h,48,SIM002,8.7642,78.1348,HUB009,41.93,450000,221466,49.21,64,5168,76852,76.45,79.47,45.76,64.27,167.74,37.72,30.13,2.17,6.1,0.0,0.0,0.0,0.0,0.0,7098,45.76,116.51,1368.88,311340,1099180,3923,130916,67.89,High,888,728,213,1829
ASM002753,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+48h,48,SIM003,8.7642,78.1348,HUB009,41.93,450000,193130,42.92,24,3093,27512,77.49,63.24,55.81,54.96,269.79,26.61,28.61,2.07,8.04,0.0,0.0,0.0,0.0,0.0,6299,55.81,101.42,1109.93,272303,943152,3205,114665,60.08,High,788,622,129,1539
ASM002754,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+48h,48,SIM004,8.7642,78.1348,HUB009,41.93,450000,214691,47.71,61,3936,48069,81.72,61.0,64.73,60.21,342.65,7.87,28.72,1.48,7.25,0.0,0.0,0.0,0.0,0.0,7503,64.73,96.48,1260.89,306342,1053414,3698,129740,63.0,High,938,702,163,1803
ASM002755,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+48h,48,SIM005,8.7642,78.1348,HUB009,41.93,450000,200189,44.49,53,6336,35708,79.05,58.46,54.84,68.16,438.75,35.74,29.84,1.73,5.64,0.0,0.0,0.0,0.0,0.0,6702,54.84,108.14,1187.0,283511,992383,3639,119640,63.76,High,838,664,260,1762
ASM002756,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+72h,72,SIM001,8.7642,78.1348,HUB009,41.93,450000,243467,54.1,23,7068,73969,85.0,82.24,45.99,67.63,421.77,24.58,24.24,2.45,7.92,0.0,0.0,0.0,0.0,0.0,8948,45.99,108.13,1465.31,350596,1137744,4410,149125,72.54,High,1119,799,289,2207
ASM002757,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+72h,72,SIM002,8.7642,78.1348,HUB009,41.93,450000,261502,58.11,29,8471,67209,89.18,75.35,57.09,78.1,347.64,36.9,25.01,2.19,6.96,0.0,0.0,0.0,0.0,0.0,10211,57.09,100.53,1557.62,380932,1237555,5066,162901,74.54,High,1277,882,346,2505
ASM002758,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+72h,72,SIM003,8.7642,78.1348,HUB009,41.93,450000,262091,58.24,44,7689,37568,93.73,64.68,58.83,74.88,323.17,46.11,28.98,2.04,9.54,0.0,0.0,0.0,0.0,0.0,10891,58.83,102.18,1519.71,386566,1302313,4976,166253,73.23,High,1362,896,314,2572
ASM002759,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+72h,72,SIM004,8.7642,78.1348,HUB009,41.93,450000,259239,57.61,36,7323,66089,91.31,85.6,53.11,71.38,415.66,24.78,30.85,3.19,6.98,0.0,0.0,0.0,0.0,0.0,10427,53.11,103.0,1557.98,379846,1312290,4813,162873,75.93,Critical,1304,883,299,2486
ASM002760,EVT013,LOC024,Thoothukudi,Thoothukudi Response Zone,T+72h,72,SIM005,8.7642,78.1348,HUB009,41.93,450000,234568,52.13,57,4357,81624,83.38,81.48,58.63,68.52,333.69,36.33,26.49,2.91,8.04,0.0,0.0,0.0,0.0,0.0,8412,58.63,103.32,1437.52,336259,1123630,4274,142724,70.15,High,1052,775,180,2007
ASM002761,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+0h,0,SIM001,8.0883,77.5385,HUB010,0.0,450000,164834,36.63,29,2722,48584,49.97,58.69,69.15,44.41,435.37,21.46,26.12,2.03,6.56,0.0,0.0,0.0,0.0,0.0,2882,69.15,10.0,874.9,214262,764275,2527,86524,47.37,Moderate,361,494,113,968
ASM002762,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+0h,0,SIM002,8.0883,77.5385,HUB010,0.0,450000,164070,36.46,20,2509,24390,48.44,39.76,81.38,36.19,350.52,9.83,27.25,2.08,3.65,0.0,0.0,0.0,0.0,0.0,2730,81.38,11.56,816.5,212266,769888,2353,85496,40.84,Low,342,484,104,930
ASM002763,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+0h,0,SIM003,8.0883,77.5385,HUB010,0.0,450000,173701,38.6,12,5130,43912,55.6,60.72,67.77,53.39,211.65,16.39,28.59,2.25,5.82,0.0,0.0,0.0,0.0,0.0,3575,67.77,11.77,928.08,229705,832850,2850,93627,52.63,Moderate,447,539,210,1196
ASM002764,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+0h,0,SIM004,8.0883,77.5385,HUB010,0.0,450000,165361,36.75,32,4554,20431,51.29,38.95,80.93,52.38,321.76,18.43,28.14,1.89,4.71,0.0,0.0,0.0,0.0,0.0,3011,80.93,10.0,834.35,215825,785949,2693,87349,45.96,Moderate,377,508,187,1072
ASM002765,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+0h,0,SIM005,8.0883,77.5385,HUB010,0.0,450000,150807,33.51,26,4318,15643,47.25,37.26,73.69,44.0,285.12,40.18,25.33,1.69,4.49,0.0,0.0,0.0,0.0,0.0,2411,73.69,10.0,743.47,194388,691051,2304,78136,42.74,Low,302,448,177,927
ASM002766,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+3h,3,SIM001,8.0883,77.5385,HUB010,0.0,450000,157080,34.91,38,4127,45943,55.11,61.42,69.68,50.8,346.98,26.16,30.21,1.99,5.98,0.0,0.0,0.0,0.0,0.0,3191,69.68,10.13,856.62,207416,766837,2528,84475,51.13,Moderate,399,488,170,1057
ASM002767,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+3h,3,SIM002,8.0883,77.5385,HUB010,0.0,450000,164238,36.5,18,2985,22544,52.89,42.85,78.87,41.34,383.73,29.56,25.14,1.55,5.74,0.0,0.0,0.0,0.0,0.0,3136,78.87,10.0,819.67,215410,754574,2457,87413,44.39,Low,392,490,123,1005
ASM002768,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+3h,3,SIM003,8.0883,77.5385,HUB010,0.0,450000,186848,41.52,40,3384,44793,58.19,54.83,73.49,45.49,296.9,12.42,29.49,1.54,6.09,0.0,0.0,0.0,0.0,0.0,4111,73.49,10.0,983.45,249021,907105,2888,101919,50.44,Moderate,514,575,140,1229
ASM002769,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+3h,3,SIM004,8.0883,77.5385,HUB010,0.0,450000,169501,37.67,21,5640,32540,59.06,47.84,75.87,54.18,338.75,19.34,26.7,1.95,6.64,0.0,0.0,0.0,0.0,0.0,3810,75.87,10.0,887.4,226491,797447,2797,92825,50.63,Moderate,477,526,231,1234
ASM002770,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+3h,3,SIM005,8.0883,77.5385,HUB010,0.0,450000,164410,36.54,25,2228,42450,53.07,65.35,66.29,40.82,393.86,28.86,28.88,2.23,7.03,0.0,0.0,0.0,0.0,0.0,3155,66.29,10.0,866.72,215754,789301,2449,87578,48.29,Moderate,395,497,93,985
ASM002771,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+6h,6,SIM001,8.0883,77.5385,HUB010,0.0,450000,194842,43.3,53,4242,36703,70.22,60.48,67.83,54.34,241.13,5,24.79,2.15,7.11,0.0,0.0,0.0,0.0,0.0,5577,67.83,10.0,1023.45,269054,904927,3219,112142,57.97,Moderate,698,611,175,1484
ASM002772,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+6h,6,SIM002,8.0883,77.5385,HUB010,0.0,450000,207256,46.06,35,6204,59900,72.26,79.86,52.85,60.43,336.07,10.84,25.29,2.43,5.85,0.0,0.0,0.0,0.0,0.0,6165,52.85,10.0,1138.37,287889,969943,3576,120345,64.84,High,771,661,254,1686
ASM002773,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+6h,6,SIM003,8.0883,77.5385,HUB010,0.0,450000,224912,49.98,16,5762,63688,70.03,73.31,59.78,58.09,371.23,36.0,30.24,1.77,6.75,0.0,0.0,0.0,0.0,0.0,6414,59.78,10.0,1231.39,310407,1111774,3817,129342,63.07,High,802,724,236,1762
ASM002774,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+6h,6,SIM004,8.0883,77.5385,HUB010,0.0,450000,185416,41.2,10,3497,52514,65.41,76.67,59.32,57.96,397.42,18.86,26.18,1.72,6.39,0.0,0.0,0.0,0.0,0.0,4817,59.32,10.0,1011.51,252472,871702,3144,104488,59.58,Moderate,603,585,145,1333
ASM002775,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+6h,6,SIM005,8.0883,77.5385,HUB010,0.0,450000,246083,54.69,36,7563,74543,75.02,80.46,60.24,68.31,408.81,18.97,27.0,2.49,4.7,0.0,0.0,0.0,0.0,0.0,7693,60.24,10.0,1367.57,344539,1177533,4478,144588,68.69,High,962,804,309,2075
ASM002776,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+12h,12,SIM001,8.0883,77.5385,HUB010,0.0,450000,200267,44.5,51,3463,51108,74.8,65.41,64.8,67.39,366.99,19.05,26.5,2.06,5.51,0.0,0.0,0.0,0.0,0.0,6237,64.8,10.0,1104.26,280217,952567,3622,117559,62.12,High,780,652,145,1577
ASM002777,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+12h,12,SIM002,8.0883,77.5385,HUB010,0.0,450000,192905,42.87,19,7072,49902,75.17,70.48,67.58,64.76,379.89,14.08,26.18,1.68,6.6,0.0,0.0,0.0,0.0,0.0,6046,67.58,10.62,1065.1,270195,914471,3428,113412,62.95,High,756,625,289,1670
ASM002778,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+12h,12,SIM003,8.0883,77.5385,HUB010,0.0,450000,229850,51.08,33,8818,51811,77.24,63.65,67.49,74.18,293.2,13.11,28.39,2.35,6.62,0.0,0.0,0.0,0.0,0.0,7467,67.49,10.0,1262.43,323854,1119508,4344,136327,65.97,High,934,765,359,2058
ASM002779,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+12h,12,SIM004,8.0883,77.5385,HUB010,0.0,450000,216923,48.21,26,7930,31301,75.78,56.24,74.31,66.65,411.44,9.98,29.43,2.22,4.59,0.0,0.0,0.0,0.0,0.0,6872,74.31,10.0,1150.08,304373,1067674,3904,127868,61.71,High,859,714,323,1896
ASM002780,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+12h,12,SIM005,8.0883,77.5385,HUB010,0.0,450000,207105,46.02,50,3958,42881,74.44,63.42,73.1,61.53,238.36,23.86,28.06,1.94,5.89,0.0,0.0,0.0,0.0,0.0,6408,73.1,11.41,1116.66,289481,1002602,3600,121383,60.78,High,801,671,164,1636
ASM002781,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+24h,24,SIM001,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,61,10927,73730,97.24,87.67,59.77,77.62,306.26,15.69,28.26,3.08,7.06,0.0,0.0,0.0,0.0,0.0,11396,59.77,10.71,1510.88,390244,1295622,5062,168552,78.77,Critical,1425,903,444,2772
ASM002782,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+24h,24,SIM002,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,83,10858,53047,100,77.65,56.49,87.16,379.54,21.97,29.78,3.26,5.42,0.0,0.0,0.0,0.0,0.0,11794,56.49,10.0,1494.55,393136,1320428,5362,170359,79.69,Critical,1475,926,442,2843
ASM002783,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+24h,24,SIM003,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,22,6660,98710,99.66,99.79,52.53,79.52,268.87,32.86,28.18,2.52,7.71,0.0,0.0,0.0,0.0,0.0,11744,52.53,10.0,1568.46,392775,1296966,5122,170133,82.48,Critical,1468,909,274,2651
ASM002784,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+24h,24,SIM004,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,56,7109,77567,100,85.17,57.45,76.97,371.13,23.53,27.65,2.31,7.77,0.0,0.0,0.0,0.0,0.0,11794,57.45,10.0,1521.45,393136,1289716,5042,170359,79.14,Critical,1475,904,291,2670
ASM002785,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+24h,24,SIM005,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,67,8517,51271,100,78.42,62.27,79.83,456.6,25.24,27.13,2.3,7.01,0.0,0.0,0.0,0.0,0.0,11794,62.27,10.0,1471.86,393136,1282227,5132,170359,78.11,Critical,1475,907,348,2730
ASM002786,EVT013,LOC010,Kanniyakumari,Kanniyakumari Response Zone,T+36h,36,SIM001,8.0883,77.5385,HUB010,0.0,450000,262091,58.24,79,9812,94195,92.98,95.79,51.49,77.72,436.7,42.11,29.6,2.09,7.4,0.0,0.0,0.0,0.0,0.0,10782,51.49,11.51,1546.79,385773,1310473,5065,165757,79.64,Critical,1348,902,399,2649
